,Job Category,Job Title,Company Name,Location,Summary,Date,URL
622,Business Intelligence,Senior C#.Net Developer - Global Insurance - HKD$45k-60k,Michael Page,Hong Kong,"One is Web & Business Intelligence team, whereas one is Core System team. Now, because of their rapid expansion, they are looking for Senior C#.Net Developer...",30+ days ago,https://www.indeed.hk/rc/clk?jk=75e64cfabb33b7c0&fccid=77087bd1709a8148&vjs=3
623,Business Intelligence,"Senior Marketing Executive – Digital Marketing Performance Analysis, Marketing Insight for O2O Strategies",Mclaren Consultant,Hong Kong Island,You may also support and implement business intelligence and digital database platform. This is a valuable chance to advance your career development in retail...,30+ days ago,https://www.indeed.hk/rc/clk?jk=08057bb78c90c4ae&fccid=2e05e500959da082&vjs=3
624,Business Intelligence,Business Analytics Manager,Hutchison Travel Limited (hutchgo.com),"Hung Hom, Kowloon",Report to CEO and provide business intelligence and data analytics across various businesses; Lead data and business intelligence systems implementation...,30+ days ago,https://www.indeed.hk/rc/clk?jk=082d65757286737c&fccid=c604b374adac7e5f&vjs=3
625,Business Intelligence,Forecast Analyst,Fresh Hong-Kong,Hong Kong,"Support Head Quarters in sharing market business intelligence (opening of new doors, promotion activity and sales results, catalog updates)....",,https://www.indeed.hk/rc/clk?jk=31389dd9b47fbb57&fccid=5a59b73eebf43d6f&vjs=3
626,Business Intelligence,BI Business Relationship Manager,L'Oréal,Hong Kong,"Works on highly complex, cross-functional, and entreprise IT and business intelligence solutions. At least 6 to 8 year relevant experience with good business...",,https://www.indeed.hk/rc/clk?jk=059ee27e96ccb49b&fccid=ec8a0bd60be9a6f5&vjs=3
627,Business Intelligence,"Assistant Digital Manager, Travel Retail Asia Pacific",L'Oréal,Hong Kong,You will work closely with our brands and business intelligence teams to establish digital best practices. Strong ability to drive projects with great business...,,https://www.indeed.hk/rc/clk?jk=e5d51ac2fbc8a505&fccid=ec8a0bd60be9a6f5&vjs=3
628,Business Intelligence,Senior Retail Risk Analytics Manager - Global Risk,HSBC,"Kowloon City, Kowloon","Support data management projects and or Business intelligence needs. Knowledge and understanding in one or more of the below areas preferred, including but not...",,https://www.indeed.hk/rc/clk?jk=e58f8a299f979133&fccid=04c9b139c84ea1b5&vjs=3
634,Business Intelligence,Business Intelligence Analyst,United Asia Finance 亞洲聯合財務,Hong Kong,Reporting to Head of Business Intelligence and identify key insights through analysis of structured and unstructured data....,30+ days ago,https://www.indeed.hk/rc/clk?jk=c713dfc12e4ddef8&fccid=6ec715bf1b8acabb&vjs=3
635,Business Intelligence,Business Analyst,Hong Kong Television Network Limited,Hong Kong,Build and maintain business intelligence platform. 2-3 years working experience in Business Intelligence and Data Warehouse....,30+ days ago,https://www.indeed.hk/rc/clk?jk=1cd5a1dfcc6d5969&fccid=a9cb2bfe0d580c72&vjs=3
636,Business Intelligence,Software Engineer (CS-EAS),Cluster Technology Ltd,Hong Kong,"Cooperate with Computational Scientist to implement algorithms related to numerical optimization, business intelligence, and artificial intelligence;...",30+ days ago,https://www.indeed.hk/rc/clk?jk=5d1f3bf4e4d68a97&fccid=f1943ec5b4031bab&vjs=3
637,Business Intelligence,"Senior Director, Head of Products – Hong Kong & Macau",Visa,Hong Kong,Proficiency in MS Office and business intelligence tools. Excellent analytical skills to assess financial and new business opportunities....,30+ days ago,https://www.indeed.hk/rc/clk?jk=ba0c8fb04acdad13&fccid=a3f737e511d9fc8c&vjs=3
638,Business Intelligence,eCommerce Analytics/UX Manager,VF Corporation,"Kwun Tong, Kowloon","Team player who can collaborate across teams, working with Marketing, Finance, Business Intelligence, GBT, DTC, and reginal teams....",30+ days ago,https://www.indeed.hk/rc/clk?jk=7ad4e606e26828a9&fccid=c734dc8b03fc4451&vjs=3
639,Business Intelligence,Chief Information Officer (Ref: CIO/OCIO/0717),The Education University of Hong Kong,Hong Kong,Will also head the development of business intelligence applications to assist decision making and planning....,30+ days ago,https://www.indeed.hk/rc/clk?jk=1c5b0818fc411357&fccid=637535c2e63ccdbf&vjs=3
640,Business Intelligence,Premier Field Engineer (Data & AI Domain - BI Analytics),Microsoft,"Cyberport, Hong Kong Island",Business Intelligence and Data Warehouse design. We are looking for a Premier Field Engineer specialising in Business Intelligence (BI)....,,https://www.indeed.hk/rc/clk?jk=fc5c27766e522a68&fccid=734cb5a01ee60f80&vjs=3
641,Business Intelligence,2018 Summer Internship Program - Personal and Business Banking Group,China Citic Bank International,Hong Kong,"They will be responsible for duties / assignments relating to sales & services support, database maintenance, market research, business intelligence & planning...",,https://www.indeed.hk/rc/clk?jk=1e0f08df50185f2b&fccid=94431f42f43dd27b&vjs=3
642,Business Intelligence,BI Manager,"Arrow Electronics, Inc.",Hong Kong,"Experience / Education Master Degree in Mathematics, Statistics, Economics or other applicable fields of study with 10+ years equivalent work experience...",,https://www.indeed.hk/rc/clk?jk=df9bf2c277aeff2f&fccid=38ee0d4d719341c1&vjs=3
643,Business Intelligence,Business Intelligence & Analytics Executive,Ocean Park,"Aberdeen, Hong Kong Island","Solid experience using statistical softwares and business intelligence tools such as SAS, SPSS, R, SQL and Tableau....",,https://www.indeed.hk/rc/clk?jk=c44ba58a82768211&fccid=1b3644e19673b9b3&vjs=3
646,Business Intelligence,Analyst Programmer,CL Technical Services Limited,"Tsim Sha Tsui, Kowloon",2 Years x business intelligence/data mining. Evaluating implementation options and providing programming support in developing the big-data tool using...,30+ days ago,https://www.indeed.hk/rc/clk?jk=5c977e8d4a8f0e92&fccid=c4f735a6f000af3d&vjs=3
647,Business Intelligence,Digital Analytics Consultant / Senior Digital Analytics Consultant,Fifty Five,Hong Kong,"0-2 years (analyst) / 3-5 years (senior analyst) experience in project management or digital marketing, consulting firms (strategy, organization, change...",30+ days ago,https://www.indeed.hk/rc/clk?jk=3c979878325756ec&fccid=ad441a8e72217bc8&vjs=3
648,Business Intelligence,Systems Analyst / Analyst Programmer (Business Intelligence Team),Chong Hing Bank 創興銀行,Hong Kong,"Strong project management, business analytical and communication skills. Support the development of Business Intelligent platform and participate in projects....",30+ days ago,https://www.indeed.hk/rc/clk?jk=d8ea1a6187a9f4c1&fccid=7bf046ef40c135b0&vjs=3
649,Business Intelligence,"Assistant Vice President, Systems Support & Development (Senior Analyst Programmer / Systems Analyst)",Sun Hung Kai Financial,Hong Kong, Participate in the full development lifecycle from developing business intelligence requirements to QA and....,30+ days ago,https://www.indeed.hk/rc/clk?jk=2de92f4b7594b784&fccid=f2ad7ec081a65a25&vjs=3
650,Business Intelligence,"Assistant Vice President – On-Exchange & OTC Clearing (Clearing Infrastructure, Products & Services)",Hong Kong Exchange,Hong Kong,"Business Analyst/ Intelligence. Perform business analysis, develop business model / case, analyse financial models, and prepare business proposals for new...",30+ days ago,https://www.indeed.hk/rc/clk?jk=7ca41a319826d023&fccid=8a01ef68fc07d03e&vjs=3
651,Business Intelligence,Senior Business Analyst / Business Analyst - Clearing Risk Management (System Infrastructure),Hong Kong Exchange,Hong Kong,Prior experience in Data Warehouse or Business Intelligence is a strong plus. Senior Business Analyst / Business Analyst - Clearing Risk Management (System...,,https://www.indeed.hk/rc/clk?jk=e73984719a06a632&fccid=8a01ef68fc07d03e&vjs=3
657,Business Intelligence,Business Intelligence Analyst – Business Intelligence Department,UNITED ASIA FINANCE LIMITED,Hong Kong,Reporting to Head of Business Intelligence and identify key insights through analysis of structured and unstructured data....,,https://www.indeed.hk/pagead/clk?mo=r&ad=-6NYlbfkN0C1KiKFNLSTeoagfKR_iBMdGU9SgqzP7Goclj1knC2rZz8RByLEz8BsgzjaLoQa0qimJRLDfab2pxSFeDh9YE5Tmw1LS8XV1AY1bwyYqigZ5MjkRADOEhrzwmIkreYUUx33J5SzhWLw9fzOgG-XTHOzweICs9T8rJlQY-1qFuzO9rIXrWyA6YndmmdfiheOsVv_1IOkM_Dg9gJ6yswI7vnr233T_7cvvBeHNvSEfjcOECGFFgnPTECdjK0tzUNpDnPHsctzFPQ77MOlNjQ4GDMR3sQ8rx9i_6LN84pQWKoPINDct1wojxsgOh8aY9W3CEmU979Vb7Jp7GrRsrdx7IpL6juluzDBtPqrQv4uF74hoU4egT8oKcxUGecvxUnR4cpJqubm27_sjbGtxBXGLiy4Y_0gRb5gfxdVktSDICHClIGEAaZ9XFF_1xnsCuAvjl4h0IercxAf-btS2iePDa5zo_29yrEwbkjz05nEerk0qjMDSeivMHDY_MLyKutb5KtSXCFwOZA-NNTqujvysLSspLjTTJTxa5m1OXHRrJ70RtnHvbMI0a6aBoNhTefHq5FAUi0TabgO7HxJYpJNP9X30mgZ3x-6usawE53y9tZ9Say0oqaTGRZWBGy_1nuisPXMdCcf209F1wvnzfYLxUAAlUmeXcTlAn6YNclSQKcY0dCWNf8RjB00fNDk679AQ09HUQ1WDsuB1DsvBNN4Rt3EVemUWuQlkWEV11vAbx67MhXST16Cdl8N&vjs=3&p=7&sk=&fvj=0
658,Business Intelligence,Business Intelligence Engineer,Linkers International Limited,Hong Kong,Willing to master the business knowledge. Cognos report enhancement & report support;...,,https://www.indeed.hk/pagead/clk?mo=r&ad=-6NYlbfkN0C1KiKFNLSTeoagfKR_iBMdGU9SgqzP7Goclj1knC2rZz8RByLEz8BsgzjaLoQa0qjfJuFsnPbz-ggh-oyCxoXCRUELG6JfRDb7FBTfREKa76bS_5NulxSLqNRqDmz5oT582MXVOhNfPr9bd0zAv7462sRySXbdufTzFCbjPPONg49nfyxxuymmMyAv6HctK89rrPsZ4qHDbDAI446qjqi-Z0OA_nn-tLgL9vlrhbae-_6zs9SJsf6DVXY7NAuIeqaGGbr0dNG7zmdVzBI_X3I7QVCcj4czuPcM02JWppVygSMlOtLmg8g8IxoSUMGfQXt--HfyePuBTZw7hyMOBfO6R-sM9zYkpT5hbJHC6k35dSuqtwsrvsplopf8M53v_C2O0_I1qrrBVFa6XMafh_oTG4a8B7nD8WxtZ907n8yRhQkakGfe-W5KofOMUhAjnTqlD32Rw3zjSWqLTqzvwZJwWGkVbwZl9nBpxP4v-kjRLw2HtZZYptSn6p89xPukRIBJogQyCdw7vRmZUzi54QBgTk1ln0pVuvLD1WzEIekqAtxCQwybnVG-ACF2xuWkC1oZivdF2FI256HJhewjJ_NTPmubIPuvm7lrwvk5f_dAC0gQjj532rjtpTekTp4CGH58KJ3_lBQ226SLNgz2G6DCyHIN7Gv6AwVI3btqpQf7QyVNqc5j9654B-yL3yY0HKgALKai5OHe9Q==&vjs=3&p=8&sk=&fvj=0
